epoca,erro
978,0.19802829469897473
979,0.19801262974212358
980,0.19799696868422173
981,0.19798131152430065
982,0.19796565826138143
983,0.19795000889447467
984,0.19793436342258056
985,0.19791872184468923
986,0.1979030841597806
987,0.19788745036682479
988,0.19787182046478194
989,0.19785619445260258
990,0.19784057232922753
991,0.19782495409358822
992,0.1978093397446068
993,0.19779372928119598
994,0.1977781227022595
995,0.19776252000669203
996,0.19774692119337942
997,0.1977313262611987
998,0.19771573520901825
999,0.19770014803569794
1000,0.19768456474008922
1001,0.1976689853210352
1002,0.19765340977737078
1003,0.1976378381079229
1004,0.19762227031151053
1005,0.19760670638694464
1006,0.19759114633302863
1007,0.19757559014855827
1008,0.19756003783232168
1009,0.19754448938309982
1010,0.1975289447996662
1011,0.1975134040807873
1012,0.19749786722522228
1013,0.19748233423172373
1014,0.19746680509903722
1015,0.19745127982590152
1016,0.19743575841104893
1017,0.1974202408532052
1018,0.19740472715108964
1019,0.19738921730341544
1020,0.19737371130888942
1021,0.19735820916621244
1022,0.1973427108740794
1023,0.19732721643117934
1024,0.19731172583619555
1025,0.1972962390878057
1026,0.1972807561846819
1027,0.19726527712549088
1028,0.19724980190889402
1029,0.19723433053354752
1030,0.1972188629981024
1031,0.19720339930120473
1032,0.1971879394414957
1033,0.19717248341761173
1034,0.19715703122818432
1035,0.1971415828718407
1036,0.19712613834720336
1037,0.19711069765289052
1038,0.19709526078751605
1039,0.19707982774968974
1040,0.1970643985380171
1041,0.19704897315109995
1042,0.19703355158753583
1043,0.19701813384591876
1044,0.19700271992483906
1045,0.19698730982288337
1046,0.19697190353863478
1047,0.19695650107067317
1048,0.19694110241757493
1049,0.19692570757791328
1050,0.19691031655025845
1051,0.19689492933317748
1052,0.19687954592523457
1053,0.19686416632499112
1054,0.19684879053100576
1055,0.19683341854183448
1056,0.19681805035603062
1057,0.19680268597214529
1058,0.19678732538872698
1059,0.1967719686043221
1060,0.19675661561747476
1061,0.19674126642672707
1062,0.19672592103061892
1063,0.1967105794276886
1064,0.1966952416164724
1065,0.19667990759550477
1066,0.19666457736331872
1067,0.19664925091844557
1068,0.1966339282594152
1069,0.1966186093847561
1070,0.19660329429299536
1071,0.19658798298265906
1072,0.19657267545227192
1073,0.19655737170035775
1074,0.1965420717254394
1075,0.19652677552603867
1076,0.19651148310067673
1077,0.19649619444787403
1078,0.1964809095661503
1079,0.19646562845402477
1080,0.19645035111001602
1081,0.19643507753264258
1082,0.19641980772042236
1083,0.19640454167187324
1084,0.1963892793855127
1085,0.19637402085985844
1086,0.1963587660934279
1087,0.19634351508473877
1088,0.19632826783230878
1089,0.19631302433465594
1090,0.19629778459029862
1091,0.19628254859775546
1092,0.19626731635554562
1093,0.19625208786218873
1094,0.1962368631162051
1095,0.1962216421161157
1096,0.19620642486044218
1097,0.19619121134770715
1098,0.19617600157643386
1099,0.1961607955451468
1100,0.19614559325237135
1101,0.19613039469663396
1102,0.19611519987646236
1103,0.19610000879038547
1104,0.1960848214369335
1105,0.19606963781463807
1106,0.19605445792203216
1107,0.19603928175765042
1108,0.19602410932002892
1109,0.19600894060770546
1110,0.1959937756192195
1111,0.19597861435311237
1112,0.19596345680792704
1113,0.1959483029822086
1114,0.19593315287450405
1115,0.19591800648336227
1116,0.19590286380733435
1117,0.19588772484497358
1118,0.1958725895948354
1119,0.19585745805547738
1120,0.19584233022545972
1121,0.19582720610334475
1122,0.19581208568769737
1123,0.19579696897708498
1124,0.19578185597007752
1125,0.19576674666524763
1126,0.19575164106117038
1127,0.195736539156424
1128,0.19572144094958913
1129,0.19570634643924942
1130,0.19569125562399142
1131,0.19567616850240463
1132,0.19566108507308155
1133,0.19564600533461768
1134,0.19563092928561182
1135,0.1956158569246657
1136,0.19560078825038446
1137,0.1955857232613764
1138,0.1955706619562532
1139,0.1955556043336299
1140,0.19554055039212492
1141,0.19552550013036019
1142,0.19551045354696112
1143,0.19549541064055684
1144,0.19548037140977984
1145,0.19546533585326642
1146,0.19545030396965657
1147,0.1954352757575941
1148,0.19542025121572648
1149,0.19540523034270507
1150,0.19539021313718521
1151,0.19537519959782604
1152,0.19536018972329083
1153,0.19534518351224667
1154,0.1953301809633649
1155,0.19531518207532084
1156,0.19530018684679398
1157,0.195285195276468
1158,0.19527020736303086
1159,0.19525522310517462
1160,0.19524024250159597
1161,0.19522526555099556
1162,0.19521029225207864
1163,0.19519532260355485
1164,0.1951803566041382
1165,0.1951653942525474
1166,0.19515043554750544
1167,0.19513548048774004
1168,0.19512052907198343
1169,0.19510558129897257
1170,0.19509063716744898
1171,0.195075696676159
1172,0.19506075982385362
1173,0.19504582660928865
1174,0.19503089703122464
1175,0.19501597108842708
1176,0.1950010487796662
1177,0.1949861301037173
1178,0.19497121505936038
1179,0.19495630364538058
1180,0.19494139586056802
1181,0.19492649170371776
1182,0.19491159117362983
1183,0.19489669426910963
1184,0.1948818009889673
1185,0.19486691133201842
1186,0.1948520252970835
1187,0.19483714288298842
1188,0.1948222640885641
1189,0.1948073889126467
1190,0.19479251735407788
1191,0.19477764941170428
1192,0.19476278508437808
1193,0.19474792437095656
1194,0.1947330672703026
1195,0.1947182137812843
1196,0.19470336390277523
1197,0.1946885176336543
1198,0.19467367497280605
1199,0.19465883591912025
1200,0.19464400047149227
1201,0.19462916862882304
1202,0.1946143403900189
1203,0.19459951575399181
1204,0.19458469471965925
1205,0.19456987728594435
1206,0.19455506345177576
1207,0.19454025321608776
1208,0.19452544657782037
1209,0.19451064353591913
1210,0.1944958440893353
1211,0.19448104823702578
1212,0.19446625597795325
1213,0.19445146731108606
1214,0.1944366822353983
1215,0.1944219007498698
1216,0.19440712285348613
1217,0.19439234854523865
1218,0.1943775778241245
1219,0.1943628106891466
1220,0.19434804713931367
1221,0.19433328717364037
1222,0.194318530791147
1223,0.19430377799085982
1224,0.19428902877181095
1225,0.1942742831330383
1226,0.19425954107358576
1227,0.194244802592503
1228,0.19423006768884565
1229,0.1942153363616752
1230,0.19420060861005908
1231,0.1941858844330706
1232,0.1941711638297891
1233,0.1941564467992997
1234,0.19414173334069357
1235,0.1941270234530678
1236,0.19411231713552538
1237,0.19409761438717532
1238,0.1940829152071326
1239,0.1940682195945182
1240,0.1940535275484589
1241,0.19403883906808767
1242,0.19402415415254334
1243,0.19400947280097078
1244,0.19399479501252082
1245,0.1939801207863502
1246,0.19396545012162195
1247,0.1939507830175048
