w2_0,w2_1,w2_2,w2_3,w2_4,w2_5,w2_6,w2_7,w2_8,w2_9,w2_10,w2_11,w2_12,w2_13,w2_14,w2_15,w2_16,w2_17,w2_18,w2_19,w2_20,w2_21,w2_22,w2_23,w2_24,w2_25
0.10045952437805926,0.02880793254646913,0.1743968442951639,-0.1481945063615154,0.05608998131008064,0.08505145502587842,0.08278473378336862,0.10987497981793128,0.034335746307658156,0.09358114737389187,-0.19930263715592594,-0.18268364551652336,-0.022763990212717605,0.1650028300237236,-0.0443667436875462,-0.20883423186176064,0.06276397630946215,0.03971777265402695,0.0923225143531963,0.04665944191201777,-0.08527404661090257,0.0298986373089011,-0.010582393463346556,-0.09023122870721187,0.16530219457896425,0.21416983122489167
0.1683677033793779,-0.11546190202881024,0.08487034237360493,-0.14869142631851526,-0.11554231461971197,0.1553490304435271,0.13638126595227754,0.042085581462435226,-0.04834210181379312,0.027599315500722664,-0.03303489523536571,-0.07659165389899003,0.17038294419273545,0.10284835857546815,0.05411575701097828,-0.09050264657868472,0.14455870843391866,0.2163758352332704,-0.05276407751262136,-0.04827144984395768,-0.02936529212866494,0.10825266281915709,-0.0040489735810419316,0.0666764874011904,0.052789610397748085,0.0827132546767605
-0.10651730245605977,-0.1463835611622503,0.18795656550525786,-0.2470498775553364,-0.22081470524108118,0.07286653331713235,0.04250105414359741,0.00792121662649506,-0.0259454351389808,-0.10162327031030707,-0.2249536548961693,0.18265820148962547,0.29214711911485014,0.07198176856806307,0.029056930339334052,0.08626743949643816,-0.050023500210567645,0.19516163185647403,-0.055226276719331065,-0.001492475813013355,0.09378233500506043,-0.07247392249172674,-0.023188944847378393,0.18727354041497618,-0.20782203557654078,-0.05833322798018954
-0.0595170356463174,0.025213433329847587,0.16730818718039722,0.1747101619788356,-0.012400955757700808,-0.02177148094354391,0.12499040519711617,0.11939185742870399,0.13223637549783812,-0.022012407351583534,-0.2123511154502193,-0.0710888470635028,0.006943933761291283,0.13922272476816458,-0.07534420486096685,0.026704187761507986,-0.3113474557772394,0.11939431855430604,0.048924930707236844,-0.0727788499310312,-0.014110548839109024,0.14038110656642727,-0.22359242670556181,-0.07543439647569179,0.09874962324745297,0.14109707881708866
0.13985640303724167,-0.10365397528870454,0.25538630332388473,0.14836448876707628,-0.2933215854748053,-0.007434613041989284,-0.18052477016699758,-0.0002793352585057338,0.0683084572294291,0.16177230821855051,0.108186540363438,0.048573110426983764,0.014168667664694667,0.08698272020444744,0.011401479707345332,-0.11758134494302551,0.043845007378231854,-0.20216185649095866,0.09030167602264812,0.08392885089781996,0.126399733613481,-0.05403987996574024,-0.09873284220512842,-0.01658722683891954,-0.046081432713215076,0.04396254112865961
0.08983337496049977,-0.12442926977834139,0.13653764939806445,-0.015473230158126981,0.13416621438031043,0.08045805945095168,-0.07317917816322315,0.06082345519264441,-0.020962924549641906,0.11521814453095067,-0.0965461841505794,-0.05550381185436563,-0.0403141040114298,0.05733769280764904,-0.17271356012982442,-0.05384709583125088,-0.04395792599199245,-0.007474431378050969,-0.17802493732409108,-0.048258514220955055,0.40954204506578823,-0.024932862752797,0.17927201078791027,-0.13258297705794295,0.20202770932678182,0.04541007884222592
0.10093336260332691,0.12359017138384067,0.08048314250696044,-0.0784367532565402,0.018099891817215955,0.023490903693993183,-0.02555073249016236,-0.14544754867745766,0.016136966608323772,-0.10963843562768406,0.033749001703017936,-0.052243325358913295,0.0908659640382647,-0.1354244166479589,0.012153018649680832,0.0944564342910664,-0.0729039885145761,0.10826047601722937,0.09283172671418112,0.031197203538648726,0.03557345930217045,0.012574494176209395,-0.012343803344124374,-0.21736473052726465,-0.20570606056337537,0.1786431783386426
-0.1548286110523522,0.1551907337199376,-0.11799859298435157,-0.07442688183911707,0.18035760134722548,-0.16969895712355618,0.07926087533293495,0.028209769213035137,0.11454456514648896,-0.072790339330588,0.06280987298581876,0.06730887401965463,0.0803833422951573,0.07849765237481239,-0.11690784274297583,0.05286202594782739,-0.09156397526245645,-0.11679357771836076,-0.07382380293299197,0.07122186723643872,0.011658699408214528,-0.08137308434252823,0.03432054520510996,-0.026760188186189398,0.037706502542163914,0.0647104778879248
0.12282399685454062,0.05392956619860533,-0.03737749989331449,0.11639449772601834,-0.09432286783557464,0.06574991150585903,-0.07339964333362584,0.14607846181788295,0.13226058255470102,0.2142391661439266,-0.0319344387164477,0.19747091742647419,-0.2501885496814365,0.07832843922602604,0.07156408042681742,0.1998376184117507,0.1323906500461488,-0.15465175584504395,-0.17495207258804388,-0.24645957800441162,0.1028350992814246,-0.1267996626167313,0.11124393777901813,0.1918247802363788,-0.08254242660814726,-0.16571694698210138
0.06707033490634885,-0.1314440070039392,0.1469254943372521,-0.09061189410817067,0.034029277557837516,-0.019690965385527122,-0.0009074335926203977,0.0969856903853893,0.019882011814626784,0.1756095860178956,0.20847212986084668,0.02246304448348414,-0.0647988372904395,-0.0203329186550029,-0.1788056466287893,-0.05127426699303611,0.14365489770331982,-0.05748398882082999,-0.08856121870854786,-0.14553479253044146,-0.05120958776296909,-0.15721797501275725,0.210065557390053,0.06066724570310589,-0.040082544034584666,-0.039339863209893425
0.03481348933235963,-0.13890421950770965,0.10130137147135275,-0.0366088102045007,0.18005374657307585,-0.01339192868692136,-0.06022739814188693,-0.03414028544380137,0.05060698586877256,0.06956836501089723,-0.03409747119992878,0.5360714599559385,0.03379413075210034,0.05512866976180337,-0.12754059336272375,-0.034416021678068405,-0.05291511493221715,-0.02400236457419506,-0.10291817399767189,-0.04180111274664256,-0.08093819602598372,-0.07716235076310433,-0.02702892963257136,0.004952842880467956,0.020312094625911575,-0.1118581878827977
-0.09279712115969334,-0.09216100028877437,-0.03379536235696382,0.07838091645543466,-0.17832230766144097,0.13211886571910814,-0.015749821439931488,-0.20944564165322074,0.01694636240129959,0.023861682545722202,-0.0446610397333747,0.11360902443301948,0.05752610561101713,0.010752353739639984,-0.179361083603278,0.11988578295476368,-0.15869077845940371,-0.10490018801455574,0.24055367087593985,-0.14729374686369742,0.2352956412778348,-0.0724057568404748,-0.044213704997439526,0.06150589365326719,-0.17963213325868035,0.2103710451466651
0.10575484281261098,-0.02878020340783426,0.12610680397261126,0.007719614287909337,0.13862200948596415,-0.06708703980394677,0.08513636915449181,0.06451337468465455,-0.15044772273555082,-0.05954553118778481,0.1425376959905112,-0.16392413667205885,0.0793233320429374,0.08837693447440338,0.05221418983003812,-0.17007586539840394,-0.2226685065698769,-0.1784600443317818,-0.05296592951309354,-0.17778298184137206,-0.028740791595440133,-0.18370583030600404,0.09751185820582416,0.22411483932033302,-0.13047089749276428,-0.1426704774182087
-0.07795523332584645,0.1316832794304539,0.08884874242995963,0.05697838286133419,-0.09286733780044994,0.1848379304320735,0.07318400722161118,-0.21304467621430292,0.16222261904746602,-0.06419213504887787,0.12825784161420856,0.08561808582565829,0.04398195150879934,-0.1109412040664879,0.0800646688705829,0.053744526037894993,0.0910672052368772,0.16466230619608913,-0.42295475488826134,0.13011692488092544,-0.17442097287534453,0.09866819523656543,-0.14578631212007637,0.11933512250244353,0.19936589964422838,0.05340876799225826
0.14793045008912997,-0.04213545583679558,0.017878191492655366,0.01451957034669955,-0.07805905957205095,0.04120322956243929,0.01816728802141496,0.1476656757407768,-0.013167337606996819,0.042295723116731666,-0.08214691279725822,0.11311769291917986,-0.37715987524633604,-0.13618163907325814,-0.03597619877687309,0.02729249150811892,0.05359233036677262,0.20183102293749788,-0.04948027015231588,0.0406559031426816,0.068418717372917,-0.021586079995259543,0.06420283636745117,-0.2176230329304855,0.1634960167792372,0.11590798834814026
-0.09198575615502573,-0.017908316755497082,-0.11585330481775824,0.055625973756660646,-0.15751937110572792,-0.221433565327062,0.16672566739345793,-0.1347956947988488,-0.10842981358061604,0.040216577726490836,0.07313360901822355,-0.07655163225819929,-0.03563937232002221,-0.05387847912076845,0.18073880837514894,-0.08315328082335847,0.11471263333497546,0.07241515544702887,-0.11863452535256022,-0.14435858750153818,0.04792594964995723,-0.004202576499173219,0.25040844303036647,0.027516889312134724,0.16339448425950742,-0.0002480311765020536
0.10974413947491259,0.08614979086255661,-0.028788439035909823,-0.03670277465964157,0.1888883291650788,-0.014306430262085595,0.018474984573535688,0.0017840540421292757,-0.10629131465131961,-0.06908517235911478,-0.02800165824820878,-0.06302335563326465,0.11582127148638274,-0.12585802556580886,-0.07646785874732737,0.01668388432965187,0.09469646691745942,-0.008804644619474847,0.10126896527018467,-0.054857129309243566,0.06985647775980097,-0.030672948750037028,0.2213399297013077,-0.17492476753611758,-0.03737400383094818,-0.09930707129432562
